customer_id,age,gender,segment,tier,city,state,annual_income_inr,credit_score,join_date,is_churned,churn_date
CUST01237,30,Male,Gen-X,Premium,Surat,Gujarat,1150106,819,2021-08-19,0,
CUST01238,57,Male,Millennial,Premium,Delhi,Delhi,1114837,675,2022-10-26,0,
CUST01239,46,Male,Boomer,Elite,Delhi,Delhi,939691,561,2021-06-02,0,
CUST01240,32,Female,Gen-Z,Elite,Surat,Gujarat,541815,843,2021-09-30,0,
CUST01241,58,Male,Gen-X,Elite,Delhi,Delhi,1051257,844,2023-04-27,0,
CUST01242,63,Male,Gen-X,Basic,Pune,Maharashtra,1151347,553,2021-05-26,1,2022-12-29
CUST01243,63,Female,Gen-X,Premium,Jaipur,Rajasthan,1030970,717,2021-03-15,0,
CUST01244,59,Female,Gen-X,Premium,Chennai,Tamil Nadu,1117111,557,2021-03-03,0,
CUST01245,41,Male,Gen-X,Premium,Surat,Gujarat,1801838,673,2021-06-19,0,
CUST01246,55,Male,Millennial,Premium,Ahmedabad,Gujarat,947322,734,2023-03-23,0,
CUST01247,52,Female,Gen-Z,Basic,Ahmedabad,Gujarat,421763,584,2021-11-11,0,
CUST01248,65,Male,Gen-Z,Premium,Delhi,Delhi,591456,622,2022-09-02,0,
CUST01249,56,Female,Boomer,Premium,Surat,Gujarat,1157833,562,2023-02-06,1,2024-01-22
CUST01250,30,Male,Millennial,Basic,Jaipur,Rajasthan,1178831,588,2023-04-25,1,2023-12-15
CUST01251,64,Female,Gen-X,Basic,Jaipur,Rajasthan,1035904,633,2022-08-06,0,
CUST01252,30,Male,Millennial,Basic,Chennai,Tamil Nadu,1133246,570,2021-10-23,1,2023-01-20
CUST01253,36,Female,Gen-Z,Basic,Pune,Maharashtra,304146,802,2022-03-26,0,
CUST01254,46,Male,Gen-Z,Basic,Chennai,Tamil Nadu,463590,807,2021-05-08,1,2022-07-23
CUST01255,29,Male,Gen-X,Basic,Bangalore,Karnataka,1307662,849,2022-04-25,1,2023-02-06
CUST01256,61,Male,Millennial,Premium,Ahmedabad,Gujarat,867561,579,2022-12-07,0,
CUST01257,22,Female,Gen-Z,Premium,Jaipur,Rajasthan,466033,677,2021-11-08,0,
CUST01258,29,Female,Millennial,Premium,Delhi,Delhi,772321,589,2022-12-18,0,
CUST01259,29,Male,Gen-Z,Premium,Jaipur,Rajasthan,599459,646,2022-02-17,0,
CUST01260,65,Male,Millennial,Basic,Jaipur,Rajasthan,1183555,773,2021-10-06,1,2023-08-06
CUST01261,50,Female,Millennial,Basic,Kolkata,West Bengal,1173221,641,2022-05-28,0,
CUST01262,25,Female,Gen-X,Elite,Ahmedabad,Gujarat,1974902,829,2022-07-07,0,
CUST01263,42,Female,Millennial,Basic,Bangalore,Karnataka,1055108,719,2022-05-21,0,
CUST01264,20,Female,Millennial,Elite,Chennai,Tamil Nadu,1192013,833,2022-03-25,1,2023-10-03
CUST01265,45,Male,Gen-Z,Premium,Bangalore,Karnataka,567708,771,2021-03-24,0,
CUST01266,35,Male,Gen-Z,Premium,Kolkata,West Bengal,424779,666,2022-09-05,0,
CUST01267,53,Male,Millennial,Elite,Pune,Maharashtra,1049343,797,2021-02-10,0,
CUST01268,34,Female,Millennial,Basic,Bangalore,Karnataka,1138447,638,2022-03-19,1,2023-07-26
CUST01269,26,Male,Millennial,Basic,Jaipur,Rajasthan,998824,627,2023-01-23,0,
CUST01270,28,Male,Millennial,Premium,Hyderabad,Telangana,795947,623,2021-11-27,1,2023-07-10
CUST01271,55,Male,Gen-X,Basic,Surat,Gujarat,878948,563,2022-09-11,1,2023-04-13
CUST01272,34,Female,Gen-X,Elite,Bangalore,Karnataka,1771636,594,2021-09-14,0,
CUST01273,18,Male,Gen-X,Basic,Surat,Gujarat,1943291,587,2021-01-27,0,
CUST01274,39,Male,Gen-Z,Premium,Kolkata,West Bengal,408738,794,2021-04-04,0,
CUST01275,47,Female,Millennial,Premium,Bangalore,Karnataka,606334,611,2021-08-23,0,
CUST01276,63,Male,Gen-Z,Premium,Bangalore,Karnataka,397951,645,2022-11-22,0,
CUST01277,27,Male,Gen-Z,Basic,Mumbai,Maharashtra,474786,801,2023-05-07,1,2023-06-25
CUST01278,20,Female,Boomer,Basic,Jaipur,Rajasthan,980314,610,2023-06-01,0,
CUST01279,27,Female,Gen-Z,Premium,Delhi,Delhi,483185,818,2022-08-13,0,
CUST01280,38,Female,Millennial,Basic,Surat,Gujarat,1176796,668,2022-08-25,0,
CUST01281,56,Male,Millennial,Premium,Pune,Maharashtra,969514,636,2021-01-22,0,
CUST01282,21,Female,Gen-X,Premium,Mumbai,Maharashtra,1235191,632,2023-02-23,0,
CUST01283,58,Male,Millennial,Premium,Jaipur,Rajasthan,1155027,629,2022-11-20,0,
CUST01284,57,Male,Gen-Z,Premium,Kolkata,West Bengal,469690,777,2023-04-22,1,
CUST01285,60,Female,Millennial,Basic,Surat,Gujarat,589860,660,2021-10-03,0,
CUST01286,37,Female,Millennial,Premium,Chennai,Tamil Nadu,849286,620,2022-08-14,0,
CUST01287,49,Female,Gen-Z,Elite,Kolkata,West Bengal,496090,574,2021-02-11,0,
CUST01288,54,Female,Millennial,Basic,Delhi,Delhi,1086778,828,2023-02-21,0,
CUST01289,53,Female,Gen-Z,Elite,Surat,Gujarat,580943,751,2023-02-14,0,
CUST01290,40,Female,Gen-Z,Basic,Kolkata,West Bengal,395224,774,2021-06-29,0,
CUST01291,22,Female,Millennial,Basic,Mumbai,Maharashtra,608858,816,2022-04-27,1,2023-11-06
CUST01292,63,Male,Gen-Z,Basic,Kolkata,West Bengal,322148,832,2022-06-16,0,
CUST01293,38,Female,Millennial,Elite,Delhi,Delhi,1016848,666,2022-10-30,0,
CUST01294,51,Male,Gen-X,Basic,Delhi,Delhi,1754189,616,2022-03-29,0,
CUST01295,32,Male,Gen-X,Elite,Hyderabad,Telangana,1291247,596,2021-10-12,1,2022-05-21
CUST01296,29,Female,Gen-Z,Elite,Bangalore,Karnataka,418777,790,2021-07-05,0,
CUST01297,51,Female,Gen-Z,Basic,Chennai,Tamil Nadu,586271,727,2022-08-23,1,2024-05-04
CUST01298,22,Male,Gen-Z,Basic,Chennai,Tamil Nadu,575004,557,2022-03-23,0,
CUST01299,50,Male,Millennial,Premium,Mumbai,Maharashtra,663286,732,2022-10-13,0,
CUST01300,28,Male,Gen-X,Basic,Delhi,Delhi,1736969,626,2023-04-14,1,
CUST01301,44,Female,Gen-Z,Premium,Hyderabad,Telangana,486810,616,2022-05-19,0,
CUST01302,52,Male,Boomer,Basic,Jaipur,Rajasthan,785067,697,2021-04-04,0,
CUST01303,52,Female,Gen-Z,Basic,Hyderabad,Telangana,407031,722,2022-04-27,0,
CUST01304,43,Female,Millennial,Premium,Pune,Maharashtra,624231,584,2021-12-23,1,2022-08-28
CUST01305,23,Male,Gen-X,Basic,Kolkata,West Bengal,1154187,626,2022-02-23,1,2023-07-16
CUST01306,40,Male,Gen-X,Basic,Bangalore,Karnataka,1538361,829,2021-12-08,1,2022-10-08
CUST01307,32,Male,Gen-X,Basic,Hyderabad,Telangana,1250318,734,2021-11-25,0,
CUST01308,31,Female,Gen-X,Basic,Kolkata,West Bengal,1272871,604,2022-11-18,0,
CUST01309,60,Female,Millennial,Premium,Bangalore,Karnataka,877753,643,2021-04-18,0,
CUST01310,39,Female,Gen-X,Premium,Surat,Gujarat,904668,693,2023-05-29,0,
CUST01311,39,Female,Gen-Z,Basic,Pune,Maharashtra,521639,796,2021-06-14,0,
CUST01312,41,Male,Gen-X,Premium,Pune,Maharashtra,1282051,749,2021-12-04,0,
CUST01313,36,Male,Millennial,Premium,Delhi,Delhi,836277,785,2022-02-26,1,2024-01-10
CUST01314,31,Female,Gen-X,Basic,Pune,Maharashtra,1969159,769,2022-12-12,0,
CUST01315,57,Female,Millennial,Basic,Surat,Gujarat,741056,765,2022-05-23,0,
CUST01316,51,Female,Millennial,Elite,Delhi,Delhi,953753,598,2021-10-23,0,
CUST01317,48,Female,Millennial,Premium,Ahmedabad,Gujarat,774753,834,2022-11-10,0,
CUST01318,53,Male,Gen-X,Premium,Jaipur,Rajasthan,1873139,667,2022-02-15,1,2023-09-13
CUST01319,59,Male,Gen-Z,Premium,Mumbai,Maharashtra,554026,631,2023-04-14,0,
CUST01320,18,Female,Gen-Z,Basic,Kolkata,West Bengal,372487,812,2023-02-18,0,
CUST01321,25,Female,Gen-Z,Premium,Jaipur,Rajasthan,507523,626,2022-07-18,0,
CUST01322,60,Male,Gen-Z,Premium,Jaipur,Rajasthan,319551,760,2021-02-07,1,2022-11-28
CUST01323,40,Male,Gen-X,Premium,Chennai,Tamil Nadu,1955822,671,2022-04-11,0,
CUST01324,46,Male,Gen-Z,Basic,Hyderabad,Telangana,404697,639,2021-04-01,0,
CUST01325,33,Male,Boomer,Basic,Pune,Maharashtra,1598211,807,2021-11-19,0,
CUST01326,59,Female,Millennial,Basic,Ahmedabad,Gujarat,722901,710,2021-09-16,0,
CUST01327,57,Non-binary,Gen-Z,Elite,Hyderabad,Telangana,489831,725,2021-11-28,1,2023-03-17
CUST01328,57,Female,Gen-X,Basic,Mumbai,Maharashtra,1980308,842,2021-04-29,0,
CUST01329,33,Female,Gen-X,Basic,Hyderabad,Telangana,1852099,638,2023-03-03,0,
CUST01330,20,Female,Millennial,Basic,Chennai,Tamil Nadu,612256,676,2022-02-18,0,
CUST01331,61,Male,Millennial,Basic,Mumbai,Maharashtra,883241,835,2023-06-05,1,
CUST01332,38,Non-binary,Gen-X,Premium,Surat,Gujarat,1218238,846,2022-06-11,0,
CUST01333,42,Male,Gen-Z,Premium,Surat,Gujarat,430301,809,2023-04-25,1,
CUST01334,25,Female,Boomer,Premium,Delhi,Delhi,1002219,793,2021-01-02,0,
CUST01335,42,Female,Boomer,Basic,Hyderabad,Telangana,1003151,660,2022-11-05,1,2023-02-04
CUST01336,34,Male,Gen-X,Premium,Kolkata,West Bengal,1451063,573,2023-06-10,1,
CUST01337,52,Male,Gen-Z,Basic,Ahmedabad,Gujarat,357589,599,2022-07-10,0,
CUST01338,64,Male,Gen-X,Basic,Chennai,Tamil Nadu,1444874,586,2022-04-19,0,
CUST01339,36,Male,Gen-Z,Basic,Mumbai,Maharashtra,383689,730,2022-02-28,0,
CUST01340,19,Male,Gen-Z,Basic,Ahmedabad,Gujarat,386694,802,2021-02-25,0,
CUST01341,51,Female,Millennial,Basic,Hyderabad,Telangana,1017123,574,2021-07-12,0,
CUST01342,41,Female,Millennial,Premium,Kolkata,West Bengal,520715,674,2022-06-15,0,
CUST01343,50,Male,Gen-X,Premium,Hyderabad,Telangana,1257134,580,2022-01-06,0,
CUST01344,50,Male,Gen-X,Premium,Pune,Maharashtra,1289041,786,2022-09-30,0,
CUST01345,46,Female,Gen-X,Basic,Pune,Maharashtra,1382132,776,2023-02-14,0,
CUST01346,49,Male,Millennial,Basic,Chennai,Tamil Nadu,968307,587,2022-05-26,1,2023-01-16
CUST01347,20,Male,Millennial,Basic,Mumbai,Maharashtra,758780,607,2022-10-03,1,2023-11-10
CUST01348,36,Female,Millennial,Elite,Mumbai,Maharashtra,649195,785,2022-03-29,0,
CUST01349,59,Male,Boomer,Premium,Jaipur,Rajasthan,1661847,730,2023-02-18,0,
CUST01350,30,Male,Gen-Z,Premium,Chennai,Tamil Nadu,594311,663,2021-02-22,0,
CUST01351,38,Female,Gen-X,Basic,Chennai,Tamil Nadu,824017,681,2021-07-28,0,
CUST01352,50,Male,Millennial,Premium,Kolkata,West Bengal,882526,729,2021-10-01,0,
CUST01353,23,Male,Millennial,Basic,Pune,Maharashtra,739191,627,2022-07-17,0,
CUST01354,24,Male,Gen-X,Premium,Mumbai,Maharashtra,1132387,769,2021-05-15,0,
CUST01355,28,Male,Millennial,Elite,Hyderabad,Telangana,734994,691,2021-10-22,0,
CUST01356,52,Female,Gen-X,Elite,Chennai,Tamil Nadu,1566653,592,2022-03-25,0,
CUST01357,52,Female,Boomer,Premium,Delhi,Delhi,828859,667,2022-12-17,0,
CUST01358,18,Female,Millennial,Basic,Bangalore,Karnataka,1139002,608,2022-05-12,0,
CUST01359,58,Male,Millennial,Elite,Mumbai,Maharashtra,826280,610,2021-05-05,0,
CUST01360,22,Male,Millennial,Premium,Surat,Gujarat,727903,590,2021-01-30,0,
CUST01361,31,Male,Boomer,Basic,Mumbai,Maharashtra,1518637,823,2022-10-08,0,
CUST01362,60,Female,Gen-Z,Basic,Delhi,Delhi,304903,737,2022-09-16,0,
CUST01363,58,Male,Millennial,Basic,Mumbai,Maharashtra,802297,736,2023-03-30,1,
CUST01364,31,Female,Millennial,Basic,Delhi,Delhi,748712,777,2021-09-03,0,
CUST01365,61,Male,Gen-X,Basic,Bangalore,Karnataka,1205851,713,2022-12-28,0,
CUST01366,45,Female,Gen-Z,Premium,Jaipur,Rajasthan,401121,835,2021-06-12,0,
CUST01367,24,Female,Gen-X,Basic,Kolkata,West Bengal,837525,651,2021-11-15,0,
CUST01368,31,Male,Boomer,Basic,Bangalore,Karnataka,782539,816,2022-07-19,0,
CUST01369,52,Female,Gen-Z,Premium,Ahmedabad,Gujarat,342565,673,2021-01-15,1,2021-07-15
CUST01370,62,Male,Gen-Z,Premium,Jaipur,Rajasthan,596583,702,2022-07-20,0,
CUST01371,65,Female,Boomer,Premium,Kolkata,West Bengal,626598,728,2022-02-22,1,2022-11-25
CUST01372,45,Male,Gen-Z,Basic,Pune,Maharashtra,350122,615,2021-04-06,1,2021-10-07
CUST01373,59,Male,Gen-X,Elite,Delhi,Delhi,1969009,648,2021-08-19,0,
CUST01374,22,Male,Millennial,Elite,Chennai,Tamil Nadu,939779,573,2023-05-12,0,
CUST01375,65,Female,Gen-Z,Basic,Ahmedabad,Gujarat,435200,798,2021-04-27,0,
CUST01376,61,Female,Gen-X,Basic,Bangalore,Karnataka,894513,714,2022-04-18,0,
CUST01377,27,Male,Millennial,Premium,Mumbai,Maharashtra,968762,643,2021-05-01,1,2022-04-03
CUST01378,19,Female,Millennial,Premium,Bangalore,Karnataka,596462,673,2022-10-26,0,
CUST01379,47,Male,Millennial,Elite,Kolkata,West Bengal,969830,705,2023-05-03,0,
CUST01380,63,Male,Millennial,Elite,Ahmedabad,Gujarat,1185423,798,2021-06-07,0,
CUST01381,39,Female,Gen-Z,Premium,Hyderabad,Telangana,459591,820,2022-05-26,0,
CUST01382,20,Male,Millennial,Premium,Kolkata,West Bengal,649859,607,2023-01-04,0,
CUST01383,23,Female,Boomer,Basic,Jaipur,Rajasthan,1350340,744,2021-10-26,1,2023-02-13
CUST01384,22,Male,Millennial,Basic,Bangalore,Karnataka,859050,750,2022-06-06,0,
CUST01385,21,Male,Gen-X,Basic,Bangalore,Karnataka,1439768,621,2022-12-24,1,2024-03-18
CUST01386,29,Male,Millennial,Premium,Ahmedabad,Gujarat,834674,796,2021-10-07,0,
CUST01387,34,Female,Gen-X,Premium,Delhi,Delhi,1608488,647,2022-03-02,0,
CUST01388,53,Female,Gen-Z,Premium,Ahmedabad,Gujarat,471583,630,2023-05-05,0,
CUST01389,22,Male,Boomer,Basic,Chennai,Tamil Nadu,1784394,614,2022-05-10,0,
CUST01390,54,Female,Millennial,Premium,Bangalore,Karnataka,1078104,554,2022-04-29,0,
CUST01391,32,Female,Gen-Z,Basic,Delhi,Delhi,379409,833,2021-09-07,1,2022-08-29
CUST01392,34,Male,Gen-Z,Basic,Delhi,Delhi,517726,843,2022-04-13,0,
CUST01393,44,Male,Gen-Z,Premium,Ahmedabad,Gujarat,364290,630,2022-07-19,0,
CUST01394,42,Male,Millennial,Premium,Pune,Maharashtra,1047642,636,2021-05-29,0,
CUST01395,46,Male,Millennial,Elite,Kolkata,West Bengal,603290,842,2022-01-28,0,
CUST01396,58,Female,Gen-X,Basic,Jaipur,Rajasthan,1368264,830,2021-07-15,0,
CUST01397,43,Male,Millennial,Basic,Pune,Maharashtra,1053424,746,2022-09-06,0,
CUST01398,45,Male,Gen-Z,Basic,Bangalore,Karnataka,384033,801,2022-06-05,1,2022-09-08
CUST01399,38,Male,Millennial,Basic,Bangalore,Karnataka,1085983,632,2023-02-04,0,
CUST01400,19,Male,Gen-X,Elite,Bangalore,Karnataka,1572980,576,2023-06-20,0,
CUST01401,42,Female,Gen-Z,Premium,Surat,Gujarat,419256,731,2021-05-20,0,
CUST01402,61,Female,Gen-Z,Elite,Mumbai,Maharashtra,427025,684,2023-06-04,0,
CUST01403,25,Male,Gen-Z,Basic,Hyderabad,Telangana,577797,639,2021-03-13,0,
CUST01404,52,Male,Gen-X,Elite,Surat,Gujarat,1061349,755,2021-10-10,1,2023-08-20
CUST01405,18,Male,Gen-X,Basic,Hyderabad,Telangana,1632035,576,2023-03-03,1,2023-10-27
CUST01406,59,Female,Millennial,Elite,Delhi,Delhi,995105,608,2023-03-20,0,
CUST01407,64,Male,Gen-X,Basic,Bangalore,Karnataka,1906939,621,2023-05-25,0,
CUST01408,57,Male,Gen-X,Basic,Chennai,Tamil Nadu,1655797,776,2022-03-01,0,
CUST01409,22,Male,Millennial,Premium,Jaipur,Rajasthan,909127,640,2021-12-15,1,2023-03-12
CUST01410,65,Male,Gen-X,Elite,Ahmedabad,Gujarat,1883027,617,2023-03-18,1,2024-01-15
CUST01411,55,Male,Gen-Z,Basic,Jaipur,Rajasthan,548739,809,2022-06-04,0,
CUST01412,20,Female,Gen-Z,Basic,Chennai,Tamil Nadu,515032,695,2021-10-01,0,
CUST01413,62,Female,Millennial,Elite,Ahmedabad,Gujarat,522804,612,2023-04-21,1,2024-03-09
CUST01414,22,Male,Gen-Z,Basic,Delhi,Delhi,412056,729,2021-01-03,0,
CUST01415,40,Female,Millennial,Basic,Chennai,Tamil Nadu,942322,660,2021-10-17,1,2023-09-08
CUST01416,50,Female,Boomer,Basic,Bangalore,Karnataka,1226700,740,2023-01-14,0,
CUST01417,24,Male,Gen-Z,Basic,Chennai,Tamil Nadu,395795,795,2021-11-02,0,
CUST01418,36,Male,Gen-Z,Elite,Bangalore,Karnataka,343327,827,2023-05-08,0,
CUST01419,61,Male,Millennial,Premium,Chennai,Tamil Nadu,887097,846,2022-08-25,0,
CUST01420,37,Female,Boomer,Premium,Chennai,Tamil Nadu,943101,672,2022-08-17,1,2023-02-27
CUST01421,56,Female,Millennial,Elite,Pune,Maharashtra,663100,606,2022-11-07,0,
CUST01422,23,Male,Millennial,Basic,Jaipur,Rajasthan,779270,709,2022-05-17,0,
CUST01423,36,Male,Gen-Z,Basic,Hyderabad,Telangana,535647,676,2023-06-06,0,
CUST01424,46,Female,Gen-Z,Basic,Surat,Gujarat,446356,774,2021-06-02,0,
CUST01425,42,Male,Boomer,Basic,Pune,Maharashtra,859790,644,2022-04-03,0,
CUST01426,43,Female,Boomer,Basic,Hyderabad,Telangana,740283,555,2022-07-06,0,
CUST01427,60,Male,Gen-Z,Elite,Pune,Maharashtra,449696,814,2022-05-11,0,
CUST01428,19,Female,Boomer,Premium,Mumbai,Maharashtra,1553239,783,2021-12-20,0,
CUST01429,48,Female,Millennial,Basic,Ahmedabad,Gujarat,956972,837,2021-12-07,1,2022-09-25
CUST01430,28,Male,Gen-X,Premium,Bangalore,Karnataka,1078578,565,2022-07-20,0,
CUST01431,52,Female,Millennial,Premium,Surat,Gujarat,805694,689,2023-02-21,0,
CUST01432,32,Male,Millennial,Elite,Pune,Maharashtra,1098661,846,2022-07-11,1,2024-04-16
CUST01433,26,Male,Millennial,Elite,Pune,Maharashtra,624359,744,2022-01-22,0,
CUST01434,65,Female,Gen-X,Premium,Delhi,Delhi,1438496,735,2022-04-12,0,
CUST01435,43,Male,Gen-Z,Premium,Chennai,Tamil Nadu,406869,674,2021-11-26,0,
CUST01436,52,Female,Gen-Z,Premium,Mumbai,Maharashtra,337253,566,2023-06-10,0,
CUST01437,36,Male,Millennial,Premium,Surat,Gujarat,534932,575,2021-07-13,0,
CUST01438,58,Female,Gen-X,Basic,Surat,Gujarat,1467045,762,2022-12-16,1,2023-09-13
CUST01439,27,Male,Gen-Z,Basic,Ahmedabad,Gujarat,306224,550,2021-09-02,0,
CUST01440,37,Female,Gen-X,Premium,Surat,Gujarat,924135,840,2022-08-09,1,2023-10-28
CUST01441,61,Male,Boomer,Basic,Kolkata,West Bengal,1017077,814,2022-01-28,0,
CUST01442,64,Male,Gen-Z,Basic,Surat,Gujarat,313056,587,2021-08-28,0,
CUST01443,59,Male,Gen-X,Premium,Pune,Maharashtra,1280534,782,2023-05-27,0,
CUST01444,41,Male,Millennial,Basic,Kolkata,West Bengal,591255,809,2023-03-06,0,
CUST01445,18,Male,Gen-X,Premium,Hyderabad,Telangana,1219847,810,2022-02-25,1,2022-11-26
CUST01446,53,Male,Gen-Z,Premium,Chennai,Tamil Nadu,537347,787,2021-02-14,0,
CUST01447,53,Non-binary,Gen-X,Elite,Kolkata,West Bengal,1551637,655,2021-11-22,1,2022-04-17
CUST01448,27,Male,Gen-X,Basic,Hyderabad,Telangana,1334481,796,2023-02-02,0,
CUST01449,25,Female,Boomer,Basic,Mumbai,Maharashtra,710199,587,2022-04-30,0,
CUST01450,20,Female,Gen-X,Premium,Jaipur,Rajasthan,1542979,595,2022-12-24,1,2023-06-25
CUST01451,18,Male,Millennial,Premium,Bangalore,Karnataka,614596,759,2023-04-11,0,
CUST01452,54,Female,Millennial,Elite,Pune,Maharashtra,553610,642,2022-01-26,0,
CUST01453,56,Female,Gen-X,Basic,Kolkata,West Bengal,1596795,769,2022-01-31,0,
CUST01454,43,Male,Millennial,Basic,Jaipur,Rajasthan,1138441,805,2022-11-11,1,2023-06-25
CUST01455,52,Female,Gen-Z,Elite,Chennai,Tamil Nadu,438178,686,2023-03-23,0,
CUST01456,53,Male,Boomer,Basic,Delhi,Delhi,649195,780,2023-04-21,1,2023-06-18
CUST01457,23,Female,Gen-X,Premium,Mumbai,Maharashtra,1856357,751,2022-10-30,1,2023-08-07
CUST01458,37,Male,Gen-X,Basic,Bangalore,Karnataka,880368,615,2021-06-05,0,
CUST01459,31,Male,Gen-Z,Basic,Chennai,Tamil Nadu,560253,587,2022-05-23,0,
CUST01460,65,Female,Gen-X,Basic,Mumbai,Maharashtra,1270183,704,2021-02-07,0,
CUST01461,65,Male,Millennial,Basic,Delhi,Delhi,755776,654,2021-05-10,0,
CUST01462,64,Male,Gen-X,Premium,Hyderabad,Telangana,1451356,804,2022-05-30,0,
CUST01463,40,Male,Gen-Z,Elite,Delhi,Delhi,587125,565,2022-08-28,0,
CUST01464,31,Female,Gen-X,Basic,Kolkata,West Bengal,1878488,628,2021-12-06,0,
CUST01465,44,Male,Boomer,Premium,Bangalore,Karnataka,1164396,562,2023-06-10,0,
CUST01466,59,Male,Gen-Z,Basic,Surat,Gujarat,508746,651,2021-04-13,1,2022-03-26
CUST01467,50,Male,Boomer,Premium,Ahmedabad,Gujarat,1296515,701,2023-06-15,1,
CUST01468,27,Female,Millennial,Basic,Pune,Maharashtra,985423,727,2023-05-16,1,
CUST01469,28,Female,Gen-X,Elite,Pune,Maharashtra,1795192,636,2022-03-27,0,
CUST01470,29,Male,Gen-X,Premium,Hyderabad,Telangana,841392,637,2021-04-13,0,
CUST01471,32,Male,Millennial,Premium,Chennai,Tamil Nadu,728031,578,2022-06-23,0,
CUST01472,57,Male,Gen-X,Premium,Bangalore,Karnataka,1951194,649,2022-04-13,1,2023-12-07
CUST01473,34,Female,Gen-X,Premium,Surat,Gujarat,1939203,664,2021-01-16,0,
CUST01474,30,Female,Millennial,Elite,Hyderabad,Telangana,507854,759,2023-01-10,0,
CUST01475,25,Male,Millennial,Premium,Ahmedabad,Gujarat,641008,623,2021-05-28,0,
CUST01476,29,Female,Gen-X,Elite,Kolkata,West Bengal,1992524,684,2022-02-24,0,
CUST01477,60,Male,Gen-X,Premium,Kolkata,West Bengal,1391390,818,2023-06-11,0,
CUST01478,54,Male,Gen-X,Basic,Surat,Gujarat,1487439,627,2022-11-02,0,
CUST01479,21,Female,Gen-X,Premium,Surat,Gujarat,999704,674,2021-06-08,0,
CUST01480,53,Female,Millennial,Basic,Surat,Gujarat,1126034,587,2021-03-18,0,
CUST01481,47,Female,Gen-X,Premium,Delhi,Delhi,1077517,818,2022-04-26,0,
CUST01482,59,Male,Gen-Z,Basic,Pune,Maharashtra,356894,655,2023-03-12,0,
CUST01483,53,Male,Millennial,Premium,Jaipur,Rajasthan,659685,593,2021-09-29,1,2023-01-18
CUST01484,22,Female,Gen-Z,Basic,Bangalore,Karnataka,575886,774,2021-12-13,0,
CUST01485,36,Female,Millennial,Basic,Jaipur,Rajasthan,991992,791,2022-10-01,0,
CUST01486,60,Male,Millennial,Basic,Delhi,Delhi,1038017,702,2022-12-11,1,2024-03-17
CUST01487,22,Male,Millennial,Elite,Chennai,Tamil Nadu,763925,573,2022-02-12,1,2024-01-05
CUST01488,34,Female,Gen-X,Basic,Kolkata,West Bengal,1891012,673,2022-10-28,0,
CUST01489,24,Female,Millennial,Basic,Pune,Maharashtra,1052585,834,2021-03-24,0,
CUST01490,30,Female,Millennial,Premium,Surat,Gujarat,1025418,810,2023-05-23,1,2023-07-29
CUST01491,64,Female,Gen-Z,Premium,Ahmedabad,Gujarat,591282,695,2021-12-03,0,
CUST01492,55,Male,Millennial,Basic,Ahmedabad,Gujarat,756337,740,2023-05-23,1,2024-01-14
CUST01493,49,Female,Gen-Z,Basic,Ahmedabad,Gujarat,483292,714,2022-11-22,0,
CUST01494,39,Female,Gen-Z,Basic,Bangalore,Karnataka,572978,620,2023-05-30,1,2023-12-09
CUST01495,40,Male,Millennial,Elite,Surat,Gujarat,1053622,750,2022-07-01,0,
CUST01496,26,Female,Gen-X,Basic,Pune,Maharashtra,1476054,561,2022-01-25,0,
CUST01497,60,Female,Millennial,Basic,Kolkata,West Bengal,553349,601,2021-11-21,0,
CUST01498,59,Male,Millennial,Basic,Jaipur,Rajasthan,956906,805,2022-10-04,1,2023-08-09
CUST01499,33,Female,Millennial,Basic,Surat,Gujarat,868588,849,2023-01-06,0,
CUST01500,24,Female,Gen-X,Premium,Surat,Gujarat,1021016,558,2023-02-17,0,
CUST01501,36,Female,Millennial,Basic,Delhi,Delhi,1117577,689,2022-05-15,0,
CUST01502,57,Female,Millennial,Basic,Chennai,Tamil Nadu,740274,649,2023-06-13,1,2023-11-29
CUST01503,22,Male,Gen-Z,Basic,Ahmedabad,Gujarat,416243,686,2022-07-09,0,
CUST01504,30,Female,Millennial,Basic,Hyderabad,Telangana,970681,571,2021-02-06,0,
CUST01505,38,Male,Millennial,Basic,Pune,Maharashtra,842159,694,2022-09-25,0,
CUST01506,49,Female,Millennial,Premium,Delhi,Delhi,562496,710,2021-03-12,1,2021-05-10
CUST01507,46,Male,Millennial,Premium,Chennai,Tamil Nadu,771209,798,2021-08-29,0,
CUST01508,39,Male,Millennial,Elite,Chennai,Tamil Nadu,566126,724,2022-10-09,0,
CUST01509,57,Male,Millennial,Elite,Mumbai,Maharashtra,633525,637,2022-12-02,0,
CUST01510,60,Male,Gen-X,Premium,Ahmedabad,Gujarat,808609,582,2021-10-22,0,
CUST01511,37,Male,Gen-X,Basic,Mumbai,Maharashtra,1017575,820,2021-08-21,0,
CUST01512,62,Male,Gen-X,Premium,Delhi,Delhi,1196536,832,2023-02-04,0,
CUST01513,55,Female,Boomer,Premium,Chennai,Tamil Nadu,1245862,775,2021-04-03,0,
CUST01514,27,Female,Gen-Z,Premium,Hyderabad,Telangana,575783,661,2022-03-21,0,
CUST01515,54,Female,Gen-Z,Premium,Pune,Maharashtra,462098,631,2021-04-11,0,
CUST01516,54,Female,Gen-Z,Basic,Mumbai,Maharashtra,511681,762,2023-02-18,0,
CUST01517,41,Female,Millennial,Premium,Chennai,Tamil Nadu,750373,557,2022-10-11,1,2023-08-01
