transaction_id,customer_id,feature_id,date_id,transaction_date,transaction_type,amount_inr,transaction_status,device_type,session_duration_sec,is_repeat_user
TXN003063,CUST01735,FEAT002,20231110,2023-11-10,Savings Deposit,28576.4,Completed,Android,668,0
TXN003064,CUST00929,FEAT003,20221209,2022-12-09,Expense Logged,0.0,Completed,Android,169,0
TXN003065,CUST02882,FEAT002,20230916,2023-09-16,Savings Deposit,15637.65,Completed,Android,549,1
TXN003066,CUST02030,FEAT002,20240304,2024-03-04,Goal Created,29295.58,Completed,Android,134,1
TXN003067,CUST00903,FEAT007,20220526,2022-05-26,Loan Disbursed,123919.58,Completed,iOS,634,0
TXN003068,CUST04038,FEAT003,20240613,2024-06-13,Budget Set,0.0,Completed,iOS,117,0
TXN003069,CUST01528,FEAT003,20231202,2023-12-02,Expense Logged,0.0,Completed,iOS,720,1
TXN003070,CUST02300,FEAT004,20220605,2022-06-05,Instant Transfer,70308.37,Pending,iOS,436,1
TXN003071,CUST00060,FEAT002,20231217,2023-12-17,Savings Withdrawal,7192.15,Completed,Android,531,0
TXN003072,CUST01928,FEAT001,20220703,2022-07-03,Crypto Transfer,139633.17,Completed,Android,155,0
TXN003073,CUST03700,FEAT006,20220416,2022-04-16,FD Broken,86240.96,Completed,Web,221,1
TXN003074,CUST00431,FEAT002,20240619,2024-06-19,Goal Created,44775.69,Completed,iOS,361,1
TXN003075,CUST02707,FEAT003,20240624,2024-06-24,Expense Logged,0.0,Completed,iOS,31,0
TXN003076,CUST01599,FEAT004,20221014,2022-10-14,Transfer Reversal,23007.89,Completed,Android,763,0
TXN003077,CUST04183,FEAT004,20231018,2023-10-18,Transfer Reversal,77541.37,Pending,Android,616,1
TXN003078,CUST00865,FEAT001,20221014,2022-10-14,Crypto Buy,110292.65,Completed,Android,58,1
TXN003079,CUST03214,FEAT008,20240324,2024-03-24,Claim Filed,21062.09,Completed,Android,733,1
TXN003080,CUST04736,FEAT003,20220723,2022-07-23,Budget Set,0.0,Completed,Android,774,1
TXN003081,CUST00222,FEAT007,20240112,2024-01-12,Loan Applied,637522.27,Completed,Android,283,1
TXN003082,CUST04164,FEAT002,20231122,2023-11-22,Goal Created,24100.5,Completed,Web,369,1
TXN003083,CUST03402,FEAT001,20240404,2024-04-04,Crypto Sell,176336.0,Completed,iOS,423,1
TXN003084,CUST00658,FEAT002,20220828,2022-08-28,Goal Created,13369.47,Completed,Android,163,1
TXN003085,CUST01893,FEAT004,20220717,2022-07-17,Transfer Reversal,96820.38,Failed,Android,270,1
TXN003086,CUST00172,FEAT004,20231213,2023-12-13,Instant Transfer,25187.5,Completed,Android,345,1
TXN003087,CUST01410,FEAT002,20230512,2023-05-12,Savings Deposit,6745.03,Completed,Android,385,1
TXN003088,CUST00662,FEAT002,20240124,2024-01-24,Goal Created,41013.03,Completed,iOS,395,1
TXN003089,CUST02336,FEAT003,20240325,2024-03-25,Budget Set,0.0,Completed,iOS,327,0
TXN003090,CUST04664,FEAT003,20240612,2024-06-12,Budget Set,0.0,Completed,Android,805,1
TXN003091,CUST03484,FEAT003,20220501,2022-05-01,Alert Triggered,0.0,Completed,Android,778,1
TXN003092,CUST00729,FEAT005,20220323,2022-03-23,Bill Scheduled,4168.08,Completed,Android,180,0
TXN003093,CUST02610,FEAT006,20240514,2024-05-14,FD Broken,400780.2,Completed,Web,122,0
TXN003094,CUST04894,FEAT002,20230209,2023-02-09,Savings Deposit,41315.24,Completed,Android,814,0
TXN003095,CUST01103,FEAT002,20231013,2023-10-13,Goal Created,20193.54,Completed,Android,458,1
TXN003096,CUST01168,FEAT001,20230112,2023-01-12,Crypto Buy,18341.21,Reversed,iOS,509,0
TXN003097,CUST03907,FEAT003,20220527,2022-05-27,Expense Logged,0.0,Completed,Web,435,1
TXN003098,CUST04926,FEAT003,20220105,2022-01-05,Expense Logged,0.0,Completed,Android,400,1
TXN003099,CUST02929,FEAT003,20230908,2023-09-08,Budget Set,0.0,Completed,Android,555,1
TXN003100,CUST02309,FEAT002,20231107,2023-11-07,Savings Deposit,25918.3,Completed,iOS,45,1
TXN003101,CUST01774,FEAT001,20240526,2024-05-26,Crypto Sell,53564.8,Completed,Android,639,1
TXN003102,CUST02185,FEAT005,20220809,2022-08-09,Bill Scheduled,1907.3,Completed,Android,318,1
TXN003103,CUST04873,FEAT004,20230530,2023-05-30,Transfer Receipt,83641.98,Completed,iOS,208,1
TXN003104,CUST00388,FEAT004,20230913,2023-09-13,Transfer Reversal,84924.37,Failed,Android,822,1
TXN003105,CUST03323,FEAT002,20230530,2023-05-30,Savings Deposit,3813.79,Completed,Android,509,0
TXN003106,CUST04200,FEAT001,20230529,2023-05-29,Crypto Transfer,103510.42,Completed,Android,885,0
TXN003107,CUST00003,FEAT002,20240208,2024-02-08,Savings Deposit,3483.7,Completed,Android,180,1
TXN003108,CUST03322,FEAT002,20240621,2024-06-21,Savings Withdrawal,31139.52,Failed,iOS,120,1
TXN003109,CUST04981,FEAT001,20220222,2022-02-22,Crypto Sell,169075.48,Pending,Web,203,0
TXN003110,CUST04968,FEAT005,20240215,2024-02-15,Bill Payment,7955.2,Completed,Android,56,1
TXN003111,CUST03034,FEAT002,20220627,2022-06-27,Savings Deposit,44856.02,Completed,iOS,68,1
TXN003112,CUST03457,FEAT004,20240124,2024-01-24,Transfer Reversal,33799.62,Completed,iOS,899,0
TXN003113,CUST00837,FEAT004,20240321,2024-03-21,Transfer Reversal,14586.03,Completed,iOS,392,1
TXN003114,CUST01700,FEAT004,20220812,2022-08-12,Transfer Reversal,98176.08,Completed,Android,548,0
TXN003115,CUST00164,FEAT002,20231029,2023-10-29,Goal Created,46638.21,Failed,iOS,820,1
TXN003116,CUST00158,FEAT004,20220317,2022-03-17,Transfer Reversal,19713.25,Completed,Android,849,1
TXN003117,CUST00461,FEAT002,20240418,2024-04-18,Goal Created,45677.42,Completed,Android,331,1
TXN003118,CUST04059,FEAT008,20220922,2022-09-22,Policy Purchased,36059.6,Completed,Web,152,1
TXN003119,CUST02265,FEAT002,20220630,2022-06-30,Goal Created,16891.25,Completed,Android,739,1
TXN003120,CUST04393,FEAT001,20220705,2022-07-05,Crypto Transfer,91004.19,Completed,Android,830,0
TXN003121,CUST04814,FEAT005,20230724,2023-07-24,Bill Scheduled,1245.78,Completed,Android,499,0
TXN003122,CUST03229,FEAT008,20230821,2023-08-21,Premium Paid,9780.41,Completed,Web,466,0
TXN003123,CUST01281,FEAT001,20221231,2022-12-31,Crypto Transfer,172042.22,Reversed,Web,334,1
TXN003124,CUST03893,FEAT004,20231015,2023-10-15,Transfer Reversal,97853.22,Completed,Web,731,1
TXN003125,CUST01279,FEAT002,20220429,2022-04-29,Savings Withdrawal,23550.35,Completed,Android,863,1
TXN003126,CUST04871,FEAT002,20231015,2023-10-15,Goal Created,33798.73,Pending,Android,741,1
TXN003127,CUST04852,FEAT008,20230108,2023-01-08,Claim Filed,31595.99,Completed,iOS,261,0
TXN003128,CUST00375,FEAT005,20220926,2022-09-26,Bill Payment,7065.95,Completed,Android,818,0
TXN003129,CUST00709,FEAT001,20231021,2023-10-21,Crypto Sell,177832.06,Pending,Android,337,1
TXN003130,CUST00461,FEAT002,20230207,2023-02-07,Goal Created,12429.63,Completed,Android,893,1
TXN003131,CUST02953,FEAT001,20230928,2023-09-28,Crypto Sell,195949.92,Completed,Android,31,1
TXN003132,CUST00344,FEAT005,20231002,2023-10-02,Bill Scheduled,11388.73,Completed,Android,93,1
TXN003133,CUST03830,FEAT007,20240619,2024-06-19,EMI Payment,252002.89,Completed,Android,529,1
TXN003134,CUST01782,FEAT002,20221201,2022-12-01,Savings Deposit,49917.29,Completed,Android,828,1
TXN003135,CUST04749,FEAT001,20220108,2022-01-08,Crypto Transfer,180429.81,Completed,iOS,234,0
TXN003136,CUST01724,FEAT001,20220402,2022-04-02,Crypto Transfer,104396.3,Completed,iOS,555,0
TXN003137,CUST01969,FEAT003,20231115,2023-11-15,Alert Triggered,0.0,Completed,iOS,566,0
TXN003138,CUST02646,FEAT002,20230813,2023-08-13,Savings Withdrawal,3389.14,Completed,iOS,737,1
TXN003139,CUST03143,FEAT002,20230926,2023-09-26,Savings Withdrawal,12247.97,Pending,Android,415,1
TXN003140,CUST03188,FEAT002,20220825,2022-08-25,Goal Created,29215.6,Completed,Web,590,0
TXN003141,CUST04708,FEAT005,20220221,2022-02-21,Bill Payment,1532.8,Completed,Android,542,1
TXN003142,CUST00005,FEAT001,20240628,2024-06-28,Crypto Transfer,95636.25,Completed,Android,194,0
TXN003143,CUST00776,FEAT004,20230616,2023-06-16,Transfer Receipt,59162.82,Completed,iOS,393,1
TXN003144,CUST01016,FEAT003,20221006,2022-10-06,Alert Triggered,0.0,Reversed,Android,95,0
TXN003145,CUST04011,FEAT004,20231210,2023-12-10,Transfer Receipt,20564.09,Completed,Android,431,1
TXN003146,CUST00264,FEAT001,20230408,2023-04-08,Crypto Buy,136843.61,Completed,Android,495,1
TXN003147,CUST03988,FEAT005,20221117,2022-11-17,Bill Payment,7611.85,Completed,Android,526,1
TXN003148,CUST02976,FEAT001,20231229,2023-12-29,Crypto Transfer,79406.7,Completed,Android,467,0
TXN003149,CUST04495,FEAT002,20220128,2022-01-28,Savings Withdrawal,14809.8,Completed,Android,538,1
TXN003150,CUST04691,FEAT002,20220224,2022-02-24,Savings Deposit,39069.15,Completed,Web,118,0
TXN003151,CUST01557,FEAT003,20230728,2023-07-28,Alert Triggered,0.0,Pending,Android,575,1
TXN003152,CUST02973,FEAT005,20230814,2023-08-14,Auto-Pay,11391.73,Completed,iOS,501,1
TXN003153,CUST00587,FEAT001,20230816,2023-08-16,Crypto Buy,177258.02,Completed,Android,285,1
TXN003154,CUST01534,FEAT002,20220307,2022-03-07,Savings Withdrawal,5968.53,Completed,iOS,86,0
TXN003155,CUST02666,FEAT001,20230818,2023-08-18,Crypto Sell,168784.91,Completed,Android,415,1
TXN003156,CUST04831,FEAT003,20230204,2023-02-04,Budget Set,0.0,Completed,iOS,862,1
TXN003157,CUST02118,FEAT003,20231119,2023-11-19,Expense Logged,0.0,Completed,iOS,622,1
TXN003158,CUST03737,FEAT006,20231117,2023-11-17,FD Broken,285036.76,Completed,Android,624,0
TXN003159,CUST01136,FEAT005,20230205,2023-02-05,Auto-Pay,15100.12,Completed,iOS,124,1
TXN003160,CUST01852,FEAT001,20231114,2023-11-14,Crypto Sell,49846.39,Completed,Android,161,0
TXN003161,CUST04831,FEAT006,20231115,2023-11-15,FD Renewed,180822.9,Completed,Android,676,1
TXN003162,CUST00473,FEAT003,20231010,2023-10-10,Alert Triggered,0.0,Completed,iOS,60,1
TXN003163,CUST02864,FEAT001,20240204,2024-02-04,Crypto Buy,58442.74,Reversed,Android,58,0
TXN003164,CUST02533,FEAT003,20220518,2022-05-18,Budget Set,0.0,Completed,Android,322,1
TXN003165,CUST01974,FEAT006,20240419,2024-04-19,FD Renewed,47286.01,Completed,iOS,795,1
TXN003166,CUST03357,FEAT001,20221224,2022-12-24,Crypto Transfer,23325.6,Completed,Android,630,1
TXN003167,CUST02085,FEAT001,20220126,2022-01-26,Crypto Transfer,40043.78,Completed,iOS,874,0
TXN003168,CUST02140,FEAT003,20220216,2022-02-16,Budget Set,0.0,Completed,iOS,622,0
TXN003169,CUST04432,FEAT004,20240427,2024-04-27,Transfer Receipt,9106.8,Completed,Android,529,1
TXN003170,CUST04575,FEAT002,20231016,2023-10-16,Savings Deposit,10967.17,Completed,Android,418,1
TXN003171,CUST01295,FEAT003,20220506,2022-05-06,Budget Set,0.0,Completed,iOS,53,1
TXN003172,CUST01845,FEAT001,20231118,2023-11-18,Crypto Sell,171696.03,Completed,iOS,550,1
TXN003173,CUST02183,FEAT002,20230503,2023-05-03,Savings Deposit,6563.56,Completed,Web,887,1
TXN003174,CUST02719,FEAT004,20230115,2023-01-15,Transfer Receipt,10146.01,Completed,Android,207,1
TXN003175,CUST00861,FEAT001,20230826,2023-08-26,Crypto Buy,106066.48,Completed,iOS,447,0
TXN003176,CUST01161,FEAT002,20220807,2022-08-07,Savings Deposit,45671.63,Completed,Android,578,1
TXN003177,CUST00660,FEAT003,20240225,2024-02-25,Alert Triggered,0.0,Completed,iOS,503,1
TXN003178,CUST01158,FEAT002,20231229,2023-12-29,Savings Withdrawal,19966.67,Completed,Android,470,0
TXN003179,CUST00727,FEAT006,20220509,2022-05-09,FD Created,141725.09,Completed,Android,346,1
TXN003180,CUST02115,FEAT003,20220319,2022-03-19,Expense Logged,0.0,Pending,Android,433,1
TXN003181,CUST04444,FEAT003,20231205,2023-12-05,Budget Set,0.0,Completed,Web,895,0
TXN003182,CUST00491,FEAT004,20240328,2024-03-28,Transfer Reversal,47213.38,Completed,iOS,725,0
TXN003183,CUST04874,FEAT002,20230806,2023-08-06,Goal Created,31165.71,Completed,iOS,330,0
TXN003184,CUST04683,FEAT003,20231210,2023-12-10,Alert Triggered,0.0,Completed,iOS,314,0
TXN003185,CUST00456,FEAT004,20240326,2024-03-26,Instant Transfer,91295.49,Completed,Web,760,1
TXN003186,CUST04228,FEAT003,20230925,2023-09-25,Alert Triggered,0.0,Completed,Web,621,1
TXN003187,CUST01428,FEAT002,20230130,2023-01-30,Goal Created,21263.31,Completed,Android,263,0
TXN003188,CUST03124,FEAT006,20230406,2023-04-06,FD Broken,129687.16,Completed,iOS,700,1
TXN003189,CUST03403,FEAT004,20230112,2023-01-12,Transfer Receipt,41034.74,Pending,Android,69,1
TXN003190,CUST00256,FEAT004,20240324,2024-03-24,Transfer Receipt,16572.69,Reversed,Web,213,0
TXN003191,CUST04773,FEAT001,20221217,2022-12-17,Crypto Sell,151224.01,Reversed,iOS,55,0
TXN003192,CUST01829,FEAT002,20221102,2022-11-02,Savings Deposit,29564.96,Completed,Android,384,1
TXN003193,CUST03072,FEAT007,20220806,2022-08-06,Loan Disbursed,277343.21,Completed,Web,428,1
TXN003194,CUST00485,FEAT008,20230507,2023-05-07,Premium Paid,30354.93,Completed,Android,564,0
TXN003195,CUST04028,FEAT001,20230207,2023-02-07,Crypto Transfer,95374.59,Completed,Android,278,1
TXN003196,CUST03432,FEAT005,20240115,2024-01-15,Auto-Pay,14030.67,Completed,iOS,156,1
TXN003197,CUST04914,FEAT001,20230102,2023-01-02,Crypto Transfer,37834.7,Completed,iOS,897,1
TXN003198,CUST04338,FEAT003,20221112,2022-11-12,Expense Logged,0.0,Completed,iOS,745,1
TXN003199,CUST02005,FEAT003,20221019,2022-10-19,Expense Logged,0.0,Completed,Android,485,1
TXN003200,CUST03832,FEAT004,20220921,2022-09-21,Transfer Reversal,10580.61,Completed,Android,803,0
TXN003201,CUST03517,FEAT003,20240614,2024-06-14,Budget Set,0.0,Completed,iOS,670,1
TXN003202,CUST01786,FEAT006,20221106,2022-11-06,FD Broken,341658.94,Pending,iOS,155,0
TXN003203,CUST00297,FEAT001,20220331,2022-03-31,Crypto Buy,35802.22,Completed,iOS,212,0
TXN003204,CUST04749,FEAT001,20220309,2022-03-09,Crypto Transfer,61079.6,Completed,Android,294,0
TXN003205,CUST01193,FEAT002,20240225,2024-02-25,Savings Withdrawal,2795.98,Completed,iOS,294,0
TXN003206,CUST04105,FEAT002,20220228,2022-02-28,Savings Withdrawal,3506.79,Completed,Android,646,0
TXN003207,CUST03752,FEAT001,20220619,2022-06-19,Crypto Sell,11800.85,Completed,iOS,351,0
TXN003208,CUST01119,FEAT002,20220625,2022-06-25,Savings Deposit,22811.84,Pending,Android,649,1
TXN003209,CUST01133,FEAT006,20240206,2024-02-06,FD Broken,212615.83,Completed,iOS,48,1
TXN003210,CUST03802,FEAT001,20230116,2023-01-16,Crypto Transfer,195758.17,Completed,Android,85,1
TXN003211,CUST04675,FEAT001,20230201,2023-02-01,Crypto Transfer,91755.4,Completed,iOS,271,1
TXN003212,CUST01690,FEAT001,20240630,2024-06-30,Crypto Transfer,104377.57,Completed,iOS,569,0
TXN003213,CUST00076,FEAT007,20230316,2023-03-16,Loan Disbursed,567296.78,Completed,Android,271,1
TXN003214,CUST01625,FEAT006,20230627,2023-06-27,FD Broken,68669.04,Completed,iOS,524,0
TXN003215,CUST04166,FEAT004,20231205,2023-12-05,Transfer Receipt,61685.44,Reversed,Web,665,0
TXN003216,CUST00655,FEAT005,20231203,2023-12-03,Bill Scheduled,24214.12,Completed,iOS,184,1
TXN003217,CUST01616,FEAT002,20221213,2022-12-13,Goal Created,48464.06,Completed,Web,790,0
TXN003218,CUST04408,FEAT006,20220419,2022-04-19,FD Created,181090.56,Completed,iOS,224,0
TXN003219,CUST03547,FEAT005,20230903,2023-09-03,Bill Payment,19501.85,Completed,iOS,547,1
TXN003220,CUST04087,FEAT008,20220411,2022-04-11,Policy Purchased,48767.83,Completed,Android,54,1
TXN003221,CUST01471,FEAT001,20220804,2022-08-04,Crypto Transfer,169027.59,Completed,Web,830,1
TXN003222,CUST03860,FEAT002,20240526,2024-05-26,Savings Deposit,22667.69,Completed,Android,305,1
TXN003223,CUST01811,FEAT007,20220310,2022-03-10,Loan Disbursed,215603.79,Completed,Android,833,1
TXN003224,CUST03040,FEAT003,20220306,2022-03-06,Expense Logged,0.0,Completed,Web,240,1
TXN003225,CUST04342,FEAT002,20230610,2023-06-10,Goal Created,47804.31,Pending,iOS,802,1
TXN003226,CUST01985,FEAT003,20220702,2022-07-02,Alert Triggered,0.0,Reversed,Android,654,1
TXN003227,CUST04994,FEAT003,20230329,2023-03-29,Alert Triggered,0.0,Completed,iOS,834,1
TXN003228,CUST00942,FEAT002,20220211,2022-02-11,Savings Withdrawal,18580.06,Completed,iOS,301,1
TXN003229,CUST04471,FEAT002,20240409,2024-04-09,Savings Deposit,3974.78,Completed,iOS,804,1
TXN003230,CUST04380,FEAT004,20220115,2022-01-15,Instant Transfer,61582.68,Completed,Android,449,1
TXN003231,CUST03576,FEAT006,20240418,2024-04-18,FD Created,344021.93,Completed,Android,771,1
TXN003232,CUST04470,FEAT001,20230807,2023-08-07,Crypto Transfer,110340.15,Completed,Android,647,1
TXN003233,CUST00888,FEAT003,20240103,2024-01-03,Budget Set,0.0,Completed,iOS,189,1
TXN003234,CUST04166,FEAT002,20220425,2022-04-25,Savings Withdrawal,15048.62,Pending,iOS,130,1
TXN003235,CUST02181,FEAT001,20220901,2022-09-01,Crypto Sell,110577.15,Completed,iOS,63,0
TXN003236,CUST00880,FEAT004,20240313,2024-03-13,Transfer Reversal,98080.02,Completed,iOS,865,1
TXN003237,CUST02323,FEAT001,20220130,2022-01-30,Crypto Buy,181594.45,Completed,Android,231,0
TXN003238,CUST02787,FEAT002,20230920,2023-09-20,Goal Created,47503.16,Completed,Android,86,1
TXN003239,CUST00497,FEAT002,20240619,2024-06-19,Savings Deposit,43687.72,Completed,iOS,366,0
TXN003240,CUST02572,FEAT005,20220728,2022-07-28,Bill Scheduled,910.96,Completed,Android,167,1
TXN003241,CUST04028,FEAT006,20230403,2023-04-03,FD Broken,493374.09,Completed,Android,459,1
TXN003242,CUST04793,FEAT008,20230614,2023-06-14,Policy Purchased,21105.75,Completed,Android,90,1
TXN003243,CUST00912,FEAT003,20230401,2023-04-01,Expense Logged,0.0,Completed,iOS,462,1
TXN003244,CUST01447,FEAT005,20230220,2023-02-20,Auto-Pay,1806.61,Pending,Android,289,1
TXN003245,CUST01194,FEAT002,20240630,2024-06-30,Savings Withdrawal,35861.73,Completed,Android,724,1
TXN003246,CUST02518,FEAT001,20230115,2023-01-15,Crypto Transfer,49548.28,Completed,Android,410,0
TXN003247,CUST03289,FEAT001,20230925,2023-09-25,Crypto Transfer,165549.3,Pending,iOS,199,1
TXN003248,CUST03246,FEAT001,20240406,2024-04-06,Crypto Buy,185138.11,Completed,Web,755,1
TXN003249,CUST03299,FEAT003,20230911,2023-09-11,Budget Set,0.0,Completed,Android,604,1
TXN003250,CUST00156,FEAT002,20221111,2022-11-11,Goal Created,6018.07,Completed,Web,674,1
TXN003251,CUST03060,FEAT005,20230724,2023-07-24,Auto-Pay,13640.59,Completed,Android,253,1
TXN003252,CUST00343,FEAT002,20220831,2022-08-31,Savings Deposit,11306.55,Completed,Android,57,1
TXN003253,CUST01762,FEAT007,20230331,2023-03-31,Loan Applied,390363.83,Completed,Android,64,0
TXN003254,CUST01473,FEAT002,20240426,2024-04-26,Savings Withdrawal,26022.74,Completed,iOS,365,0
TXN003255,CUST00495,FEAT001,20220802,2022-08-02,Crypto Sell,111319.74,Completed,Android,724,1
TXN003256,CUST03597,FEAT001,20240307,2024-03-07,Crypto Buy,161721.95,Reversed,Android,459,1
TXN003257,CUST04229,FEAT005,20231028,2023-10-28,Auto-Pay,20789.29,Completed,Android,535,1
TXN003258,CUST01585,FEAT001,20240307,2024-03-07,Crypto Sell,15340.23,Completed,iOS,283,1
TXN003259,CUST03533,FEAT004,20230404,2023-04-04,Instant Transfer,83416.13,Completed,iOS,285,0
TXN003260,CUST00646,FEAT001,20220301,2022-03-01,Crypto Buy,186004.25,Pending,Android,759,0
TXN003261,CUST00249,FEAT008,20231001,2023-10-01,Claim Filed,15178.53,Completed,iOS,885,1
TXN003262,CUST04730,FEAT001,20230421,2023-04-21,Crypto Buy,71316.77,Completed,Android,285,1
TXN003263,CUST00251,FEAT007,20220422,2022-04-22,Loan Disbursed,173975.41,Completed,Web,258,1
TXN003264,CUST00185,FEAT003,20240507,2024-05-07,Alert Triggered,0.0,Completed,iOS,109,1
TXN003265,CUST03078,FEAT002,20220725,2022-07-25,Goal Created,48433.09,Completed,Android,147,1
TXN003266,CUST00679,FEAT002,20220122,2022-01-22,Savings Deposit,38169.99,Completed,Android,167,0
TXN003267,CUST03789,FEAT003,20240223,2024-02-23,Budget Set,0.0,Completed,Android,870,1
TXN003268,CUST02708,FEAT003,20231025,2023-10-25,Expense Logged,0.0,Completed,iOS,845,1
TXN003269,CUST03742,FEAT005,20240309,2024-03-09,Bill Payment,4725.22,Completed,Android,649,0
TXN003270,CUST02607,FEAT003,20230629,2023-06-29,Alert Triggered,0.0,Completed,Web,346,0
TXN003271,CUST01986,FEAT002,20230201,2023-02-01,Savings Deposit,5707.75,Completed,Android,538,1
TXN003272,CUST01558,FEAT003,20221225,2022-12-25,Alert Triggered,0.0,Completed,Android,396,1
TXN003273,CUST04462,FEAT004,20231104,2023-11-04,Instant Transfer,14740.09,Completed,iOS,335,0
TXN003274,CUST04305,FEAT003,20240610,2024-06-10,Budget Set,0.0,Completed,iOS,176,0
TXN003275,CUST04299,FEAT003,20240423,2024-04-23,Budget Set,0.0,Completed,Android,838,0
TXN003276,CUST04175,FEAT003,20221206,2022-12-06,Expense Logged,0.0,Completed,Android,419,1
TXN003277,CUST01381,FEAT002,20231109,2023-11-09,Savings Withdrawal,43454.45,Completed,iOS,204,0
TXN003278,CUST01943,FEAT004,20230813,2023-08-13,Transfer Receipt,8334.07,Completed,Android,137,1
TXN003279,CUST02048,FEAT002,20240131,2024-01-31,Savings Deposit,17013.08,Completed,iOS,176,0
TXN003280,CUST02544,FEAT005,20230701,2023-07-01,Auto-Pay,21623.17,Reversed,Android,859,0
TXN003281,CUST02814,FEAT004,20240606,2024-06-06,Instant Transfer,89021.67,Completed,Android,374,1
TXN003282,CUST03203,FEAT003,20230611,2023-06-11,Expense Logged,0.0,Completed,Android,738,1
TXN003283,CUST00423,FEAT001,20230622,2023-06-22,Crypto Sell,107399.75,Pending,Android,742,0
TXN003284,CUST01693,FEAT004,20221225,2022-12-25,Transfer Reversal,85361.8,Completed,Android,833,0
TXN003285,CUST01165,FEAT001,20240326,2024-03-26,Crypto Transfer,116063.47,Completed,Android,642,0
TXN003286,CUST04501,FEAT001,20220531,2022-05-31,Crypto Sell,9141.03,Completed,Android,342,1
TXN003287,CUST00766,FEAT001,20220903,2022-09-03,Crypto Transfer,93839.0,Completed,Android,895,0
TXN003288,CUST01410,FEAT001,20230714,2023-07-14,Crypto Buy,36000.11,Completed,Web,211,0
TXN003289,CUST03593,FEAT003,20220327,2022-03-27,Expense Logged,0.0,Completed,iOS,320,1
