metric_id,customer_id,date_id,month,features_adopted,features_active,monthly_revenue_inr,clv_inr,nps_score,support_tickets,login_frequency,churn_risk_score,cross_sell_flag
MET002485,CUST02924,20220501,2022-05-01,4,3,122.33,3175.02,4,3,20,0.0198,0
MET002486,CUST01579,20240501,2024-05-01,4,4,462.64,2366.12,3,1,29,0.7368,0
MET002487,CUST00207,20220701,2022-07-01,5,3,460.06,11150.82,5,4,8,0.3155,0
MET002488,CUST02807,20231201,2023-12-01,2,1,1150.19,10580.29,1,4,28,0.318,0
MET002489,CUST04984,20230801,2023-08-01,3,4,1199.91,40289.13,7,0,23,0.2425,0
MET002490,CUST00900,20220901,2022-09-01,6,5,573.69,15591.63,10,3,28,0.7251,1
MET002491,CUST04053,20220801,2022-08-01,6,3,162.45,6186.65,6,0,2,0.7989,0
MET002492,CUST03287,20230801,2023-08-01,3,1,330.7,6570.53,8,4,0,0.4497,0
MET002493,CUST03019,20231001,2023-10-01,1,3,301.96,5463.21,1,3,28,0.2394,0
MET002494,CUST02826,20230901,2023-09-01,5,0,1383.2,44767.59,7,2,21,0.5397,1
MET002495,CUST04002,20230601,2023-06-01,1,2,589.23,17047.07,4,1,0,0.1753,0
MET002496,CUST00137,20220801,2022-08-01,1,1,1366.56,21023.58,7,5,25,0.1217,1
MET002497,CUST00817,20221001,2022-10-01,3,4,236.52,6177.49,3,5,16,0.2713,0
MET002498,CUST01120,20230801,2023-08-01,2,4,967.99,12017.08,3,4,26,0.3003,0
MET002499,CUST04133,20231001,2023-10-01,2,1,1166.98,13453.35,5,3,21,0.648,0
MET002500,CUST04567,20230401,2023-04-01,1,0,1496.64,15479.71,3,0,6,0.6764,0
MET002501,CUST04992,20240301,2024-03-01,1,1,493.24,2229.41,5,5,26,0.8379,1
MET002502,CUST00767,20221101,2022-11-01,3,3,350.34,6130.06,5,0,2,0.5878,0
MET002503,CUST04539,20220901,2022-09-01,4,2,379.86,2995.07,7,4,10,0.793,0
MET002504,CUST03701,20221101,2022-11-01,5,4,3139.71,20033.24,1,2,15,0.8472,0
MET002505,CUST00413,20230601,2023-06-01,6,2,1013.52,14185.14,10,0,24,0.2555,1
MET002506,CUST01751,20240101,2024-01-01,5,2,160.06,1868.34,1,2,1,0.5948,0
MET002507,CUST03649,20220401,2022-04-01,1,0,1423.64,15953.54,9,3,8,0.4276,1
MET002508,CUST00666,20220101,2022-01-01,4,2,436.59,7022.37,6,4,1,0.4068,0
MET002509,CUST04792,20240101,2024-01-01,5,3,456.41,9994.37,4,5,6,0.8399,0
MET002510,CUST02508,20220201,2022-02-01,2,4,356.03,2644.89,5,3,9,0.7363,0
MET002511,CUST04348,20220701,2022-07-01,1,4,1496.42,20801.55,8,2,13,0.5009,0
MET002512,CUST03768,20231201,2023-12-01,4,2,208.71,6419.14,1,3,12,0.5506,0
MET002513,CUST03642,20230101,2023-01-01,4,1,215.04,3910.31,7,4,12,0.1858,0
MET002514,CUST00366,20230901,2023-09-01,2,5,3655.75,34782.72,3,2,11,0.9009,0
MET002515,CUST04929,20240201,2024-02-01,6,0,379.66,9667.67,2,0,22,0.7369,1
MET002516,CUST01075,20221201,2022-12-01,5,3,453.71,5449.39,2,2,0,0.0548,1
MET002517,CUST00917,20221101,2022-11-01,2,2,2049.86,45441.93,4,2,5,0.4029,1
MET002518,CUST04962,20221201,2022-12-01,1,0,406.22,14770.22,7,0,27,0.3311,0
MET002519,CUST00956,20231101,2023-11-01,1,3,567.88,12898.57,9,0,22,0.4908,1
MET002520,CUST03492,20240201,2024-02-01,1,0,162.32,4775.96,9,0,8,0.6407,1
MET002521,CUST03302,20230301,2023-03-01,4,3,314.12,5226.04,2,2,17,0.7662,0
MET002522,CUST02201,20231101,2023-11-01,2,1,488.34,5613.19,2,1,4,0.3993,1
MET002523,CUST01109,20240501,2024-05-01,1,5,232.93,6976.92,3,3,1,0.3776,0
MET002524,CUST00426,20240101,2024-01-01,5,1,340.15,18630.35,3,2,8,0.5566,0
MET002525,CUST02887,20240201,2024-02-01,6,3,348.3,7145.68,8,5,29,0.928,0
MET002526,CUST01539,20240301,2024-03-01,3,3,439.43,6741.5,7,4,6,0.0063,1
MET002527,CUST00987,20220801,2022-08-01,3,2,455.61,17738.71,1,4,15,0.2993,0
MET002528,CUST04746,20230401,2023-04-01,1,0,1053.25,21379.3,4,2,0,0.1317,1
MET002529,CUST00896,20230201,2023-02-01,6,1,326.21,1817.23,9,4,30,0.2255,1
MET002530,CUST02363,20230801,2023-08-01,3,5,791.13,9543.27,8,3,19,0.2776,0
MET002531,CUST00120,20230201,2023-02-01,4,4,342.44,5723.77,2,4,7,0.4473,0
MET002532,CUST01317,20230301,2023-03-01,1,5,1314.91,20900.64,4,5,28,0.1026,0
MET002533,CUST04221,20240501,2024-05-01,4,5,121.88,4886.54,10,1,4,0.0357,0
MET002534,CUST01364,20220301,2022-03-01,5,1,439.44,2221.02,1,3,3,0.9142,0
MET002535,CUST03145,20230501,2023-05-01,3,3,2594.06,51044.23,2,0,23,0.2781,1
MET002536,CUST00424,20230701,2023-07-01,1,1,456.55,6120.66,6,4,4,0.0063,1
MET002537,CUST00116,20220301,2022-03-01,6,2,1267.73,11397.46,9,1,3,0.9945,0
MET002538,CUST03715,20220301,2022-03-01,4,3,3208.28,35873.7,1,1,28,0.4544,1
MET002539,CUST02287,20240601,2024-06-01,5,3,540.89,8054.24,7,1,25,0.4378,1
MET002540,CUST01166,20221101,2022-11-01,6,2,375.2,2065.5,2,2,15,0.3791,0
MET002541,CUST01236,20220101,2022-01-01,2,1,1049.36,11309.46,3,3,4,0.6232,0
MET002542,CUST02609,20231101,2023-11-01,3,1,368.4,4337.26,10,5,15,0.8393,1
MET002543,CUST00007,20240401,2024-04-01,5,3,1454.55,10027.35,5,3,26,0.8593,1
MET002544,CUST01065,20240601,2024-06-01,2,4,131.03,5224.51,1,2,26,0.151,1
MET002545,CUST00719,20220201,2022-02-01,5,3,470.91,2548.11,5,1,20,0.1938,0
MET002546,CUST03690,20230701,2023-07-01,3,2,178.72,5125.32,8,2,23,0.2782,1
MET002547,CUST01695,20240201,2024-02-01,2,4,1174.64,14803.07,9,0,15,0.4842,1
MET002548,CUST00979,20220801,2022-08-01,6,0,345.37,13910.8,1,0,24,0.9879,1
MET002549,CUST04743,20230401,2023-04-01,3,2,957.59,34403.18,9,3,29,0.2399,1
MET002550,CUST01641,20230101,2023-01-01,1,2,789.25,18738.64,5,2,16,0.1225,0
MET002551,CUST01534,20230601,2023-06-01,3,2,413.84,2828.32,3,5,24,0.4977,1
MET002552,CUST04343,20240301,2024-03-01,5,3,464.61,7489.95,7,1,30,0.4638,0
MET002553,CUST02531,20220701,2022-07-01,4,4,178.85,5948.97,2,3,16,0.6279,1
MET002554,CUST00579,20220901,2022-09-01,2,5,2227.75,47299.08,4,2,25,0.1233,0
MET002555,CUST00948,20240201,2024-02-01,6,3,180.41,6242.11,2,4,6,0.8611,0
MET002556,CUST02653,20221001,2022-10-01,2,4,240.58,3558.22,10,1,1,0.3185,0
MET002557,CUST00004,20240101,2024-01-01,4,5,300.78,6802.56,3,0,15,0.2764,1
MET002558,CUST04685,20230601,2023-06-01,6,3,693.14,11732.08,4,3,13,0.38,1
MET002559,CUST03917,20240301,2024-03-01,2,0,705.15,13577.9,9,5,7,0.0775,1
MET002560,CUST00449,20220501,2022-05-01,3,2,779.25,16426.43,4,2,2,0.7601,1
MET002561,CUST03282,20230501,2023-05-01,6,5,3167.99,50198.48,8,2,18,0.3303,0
MET002562,CUST03090,20231101,2023-11-01,5,0,2260.79,43336.26,8,1,20,0.8396,0
MET002563,CUST02929,20230601,2023-06-01,1,2,1280.62,16902.46,6,5,11,0.2147,1
MET002564,CUST02015,20240501,2024-05-01,3,2,1092.41,18583.84,5,2,3,0.0758,0
MET002565,CUST01479,20220601,2022-06-01,6,5,1348.14,11803.05,10,5,0,0.9766,1
MET002566,CUST03360,20220101,2022-01-01,3,5,204.96,2075.91,4,2,4,0.7907,1
MET002567,CUST00326,20231201,2023-12-01,6,4,340.36,7941.11,9,0,18,0.1742,1
MET002568,CUST01479,20240101,2024-01-01,3,3,1404.75,5937.39,4,0,13,0.7484,1
MET002569,CUST04170,20231101,2023-11-01,5,5,285.39,6011.79,10,5,28,0.4397,1
MET002570,CUST03189,20220401,2022-04-01,4,5,345.76,18358.94,1,3,21,0.1109,1
MET002571,CUST00918,20231001,2023-10-01,3,3,781.62,13743.4,5,1,25,0.139,0
MET002572,CUST04326,20220901,2022-09-01,6,4,3337.63,34803.35,5,0,22,0.3967,0
MET002573,CUST01862,20230401,2023-04-01,4,3,1491.42,45420.39,7,4,26,0.3823,0
MET002574,CUST04342,20240301,2024-03-01,6,2,1027.32,18546.04,10,3,19,0.7899,0
MET002575,CUST00379,20220901,2022-09-01,3,5,1170.92,19897.45,5,3,23,0.9901,0
MET002576,CUST03474,20240301,2024-03-01,1,0,289.78,2504.06,7,5,12,0.9753,0
MET002577,CUST03564,20231101,2023-11-01,6,2,917.39,43176.82,10,4,8,0.7768,1
MET002578,CUST00527,20230801,2023-08-01,5,0,1442.18,17960.13,2,2,17,0.507,0
MET002579,CUST01859,20230601,2023-06-01,4,2,785.62,29495.01,1,3,22,0.6759,1
MET002580,CUST04403,20221101,2022-11-01,3,5,820.63,19896.2,9,5,28,0.1161,0
MET002581,CUST04321,20230401,2023-04-01,5,5,128.86,5734.26,2,5,30,0.115,1
MET002582,CUST03183,20220101,2022-01-01,6,0,421.77,7161.73,8,4,29,0.9292,1
MET002583,CUST00654,20230301,2023-03-01,2,5,122.46,2103.16,1,0,19,0.5633,0
MET002584,CUST01027,20220801,2022-08-01,6,4,1521.32,16615.73,4,5,18,0.0937,0
MET002585,CUST03911,20240601,2024-06-01,2,0,1024.2,5396.55,7,4,29,0.5578,0
MET002586,CUST00319,20240601,2024-06-01,5,2,462.31,1781.84,9,5,0,0.4417,0
MET002587,CUST01627,20220201,2022-02-01,6,5,1268.51,6772.44,4,3,22,0.0433,1
MET002588,CUST00673,20230401,2023-04-01,3,2,1152.53,6610.35,6,0,5,0.3754,0
MET002589,CUST02489,20230801,2023-08-01,4,1,1112.35,20790.76,6,2,15,0.95,0
MET002590,CUST00680,20220701,2022-07-01,5,2,277.69,2477.7,10,1,3,0.7919,0
MET002591,CUST00713,20220701,2022-07-01,2,2,367.61,4936.76,1,5,21,0.7774,0
MET002592,CUST04293,20230701,2023-07-01,4,4,1199.5,14105.07,1,5,22,0.9957,0
MET002593,CUST00390,20231001,2023-10-01,1,4,2009.73,43016.97,10,2,21,0.4356,0
MET002594,CUST04266,20221201,2022-12-01,2,3,480.21,5157.11,3,4,23,0.1867,0
MET002595,CUST02325,20220801,2022-08-01,4,0,180.73,6755.93,4,1,11,0.4176,1
MET002596,CUST02231,20221001,2022-10-01,2,0,439.05,4484.24,2,1,21,0.5394,0
MET002597,CUST00862,20220801,2022-08-01,2,1,598.92,9106.82,4,3,8,0.8446,0
MET002598,CUST00516,20240201,2024-02-01,5,2,1126.34,19243.81,3,3,16,0.134,1
MET002599,CUST01973,20220301,2022-03-01,6,4,430.04,3768.49,7,4,17,0.6408,0
MET002600,CUST02363,20220301,2022-03-01,3,4,1062.44,18687.41,9,1,19,0.4564,0
MET002601,CUST04274,20220101,2022-01-01,2,3,347.84,6558.31,7,1,27,0.6323,1
MET002602,CUST02242,20240101,2024-01-01,4,1,2498.35,44064.01,8,1,18,0.3043,0
MET002603,CUST02205,20220101,2022-01-01,1,1,1022.65,23891.5,6,2,12,0.9652,1
MET002604,CUST01775,20230901,2023-09-01,5,2,142.58,2219.91,3,5,30,0.9088,0
MET002605,CUST01624,20230901,2023-09-01,3,2,1155.96,17777.7,4,1,28,0.4376,0
MET002606,CUST00337,20240201,2024-02-01,2,1,168.95,5604.35,8,2,7,0.1817,0
MET002607,CUST00050,20240401,2024-04-01,5,5,851.59,17708.05,7,3,15,0.8547,1
MET002608,CUST04266,20240201,2024-02-01,3,0,156.26,3423.02,1,3,14,0.775,0
MET002609,CUST02514,20221201,2022-12-01,3,2,266.88,6179.9,2,0,8,0.3482,0
MET002610,CUST00970,20231201,2023-12-01,3,1,638.73,19157.92,4,5,7,0.086,0
MET002611,CUST03101,20220101,2022-01-01,6,1,376.5,10913.28,2,1,16,0.6388,1
MET002612,CUST00541,20231101,2023-11-01,3,5,389.89,7090.34,10,1,18,0.4547,1
MET002613,CUST01613,20231101,2023-11-01,6,4,317.16,3234.71,1,4,13,0.6726,1
MET002614,CUST01867,20221001,2022-10-01,2,5,390.78,4544.99,1,4,16,0.8989,1
MET002615,CUST04543,20220901,2022-09-01,6,0,405.74,5356.42,8,2,19,0.8751,0
MET002616,CUST00617,20230101,2023-01-01,6,4,953.21,21095.23,10,5,29,0.8342,0
MET002617,CUST01398,20230601,2023-06-01,1,3,429.36,4454.89,1,0,19,0.4592,0
MET002618,CUST04835,20220901,2022-09-01,4,1,293.67,2428.13,2,4,15,0.8697,0
MET002619,CUST04546,20220801,2022-08-01,1,4,216.09,3765.61,7,5,26,0.1435,0
MET002620,CUST02933,20240101,2024-01-01,6,0,1061.04,21011.88,6,3,9,0.8701,0
MET002621,CUST02770,20221001,2022-10-01,5,1,1275.21,12033.16,2,2,28,0.8387,1
MET002622,CUST02938,20231101,2023-11-01,1,2,1489.19,10932.81,9,4,17,0.4893,1
MET002623,CUST01635,20220101,2022-01-01,4,0,1260.06,19941.91,10,2,16,0.6229,0
MET002624,CUST04255,20230501,2023-05-01,3,0,795.46,5567.25,5,1,30,0.4347,0
MET002625,CUST03800,20220901,2022-09-01,4,0,479.86,2976.24,10,1,7,0.5601,0
MET002626,CUST01213,20231201,2023-12-01,6,5,254.31,6975.95,4,3,5,0.862,1
MET002627,CUST03881,20240401,2024-04-01,2,5,1250.56,14527.62,3,4,17,0.0505,1
MET002628,CUST00709,20240401,2024-04-01,2,3,803.2,17414.69,2,2,2,0.2533,0
MET002629,CUST01318,20220401,2022-04-01,2,1,324.88,19424.96,10,5,14,0.4657,0
MET002630,CUST02522,20230701,2023-07-01,5,1,1159.78,11470.25,2,4,21,0.4764,0
MET002631,CUST04497,20230501,2023-05-01,2,3,327.48,7138.37,8,2,13,0.0042,0
MET002632,CUST04712,20220701,2022-07-01,6,2,3700.03,32745.49,1,0,13,0.5913,0
MET002633,CUST03678,20230401,2023-04-01,1,0,1124.03,15442.32,8,3,17,0.1954,1
MET002634,CUST00094,20220101,2022-01-01,6,3,433.25,6541.43,10,3,28,0.0955,1
MET002635,CUST02392,20230301,2023-03-01,4,2,455.34,5991.02,8,2,17,0.5894,0
MET002636,CUST01117,20220801,2022-08-01,1,2,1382.09,11832.28,2,2,1,0.1187,1
MET002637,CUST02804,20230401,2023-04-01,1,5,430.72,7185.53,7,5,3,0.1098,1
MET002638,CUST04740,20221001,2022-10-01,2,5,1495.44,13758.83,6,2,3,0.762,1
MET002639,CUST01407,20220401,2022-04-01,6,1,114.75,6549.26,1,0,25,0.7826,0
MET002640,CUST01085,20220501,2022-05-01,1,2,300.61,5452.72,9,0,6,0.4277,0
MET002641,CUST00546,20220401,2022-04-01,4,0,167.08,6847.42,1,0,24,0.8557,0
MET002642,CUST00317,20240301,2024-03-01,4,5,440.71,6174.95,3,3,20,0.1336,0
MET002643,CUST02361,20240601,2024-06-01,3,4,1483.64,17856.63,1,1,28,0.1176,1
MET002644,CUST04762,20231101,2023-11-01,6,3,279.81,5996.86,2,0,9,0.2354,1
MET002645,CUST00297,20230401,2023-04-01,1,0,467.46,4823.93,1,2,24,0.3234,1
MET002646,CUST03228,20230401,2023-04-01,4,0,486.64,4816.27,4,3,4,0.7864,0
MET002647,CUST01224,20240601,2024-06-01,4,0,318.92,1873.13,7,3,14,0.0948,1
MET002648,CUST01402,20230601,2023-06-01,2,0,3664.89,51925.68,6,4,0,0.8691,0
MET002649,CUST04603,20220101,2022-01-01,5,0,249.37,5264.46,2,1,30,0.0135,1
MET002650,CUST00500,20220301,2022-03-01,4,3,542.46,21046.41,2,0,7,0.1413,1
MET002651,CUST03053,20240201,2024-02-01,1,4,2398.98,40316.28,8,2,21,0.459,0
MET002652,CUST01369,20220901,2022-09-01,5,3,1068.05,17472.75,7,4,18,0.5521,0
MET002653,CUST04090,20230601,2023-06-01,2,0,481.96,4828.68,4,5,11,0.2973,0
MET002654,CUST02027,20240601,2024-06-01,2,0,112.05,2865.1,6,1,13,0.9698,1
MET002655,CUST04973,20220101,2022-01-01,1,5,2499.62,53716.11,9,1,4,0.5592,0
MET002656,CUST04499,20220301,2022-03-01,6,4,2761.7,13831.2,6,4,8,0.3654,1
MET002657,CUST00841,20220501,2022-05-01,4,2,242.64,6313.36,5,2,18,0.8464,0
MET002658,CUST01880,20240201,2024-02-01,6,3,455.68,4365.57,7,5,25,0.945,0
MET002659,CUST04093,20221201,2022-12-01,6,5,263.86,4286.14,5,0,15,0.7234,0
MET002660,CUST04734,20230701,2023-07-01,4,5,1042.05,20207.54,5,5,2,0.6184,0
MET002661,CUST00908,20220401,2022-04-01,2,3,335.77,4993.51,8,5,26,0.4148,0
MET002662,CUST03485,20240401,2024-04-01,1,2,497.2,21205.9,9,4,13,0.0685,1
MET002663,CUST04831,20220201,2022-02-01,5,5,456.62,1810.18,2,2,5,0.9582,0
MET002664,CUST01778,20230901,2023-09-01,2,1,183.67,3364.99,9,4,22,0.9807,0
MET002665,CUST02791,20240301,2024-03-01,4,2,1173.72,9311.94,5,5,8,0.522,0
MET002666,CUST03851,20240401,2024-04-01,4,5,2819.07,22895.52,6,3,6,0.2484,0
MET002667,CUST01041,20230201,2023-02-01,3,0,923.11,12235.08,6,4,29,0.5372,0
MET002668,CUST03953,20220201,2022-02-01,1,3,190.51,4433.81,10,1,25,0.2906,1
MET002669,CUST04243,20230301,2023-03-01,5,2,808.65,14013.72,8,0,6,0.5077,1
MET002670,CUST00140,20221201,2022-12-01,6,0,1002.48,29080.47,7,5,21,0.3521,0
MET002671,CUST01883,20231101,2023-11-01,2,2,108.87,4452.93,10,4,3,0.735,1
MET002672,CUST01457,20230501,2023-05-01,2,3,1001.16,19708.24,10,3,27,0.6982,1
MET002673,CUST03968,20220401,2022-04-01,1,4,632.63,15924.95,9,0,29,0.2894,0
MET002674,CUST00352,20240501,2024-05-01,4,0,958.27,43272.69,3,1,4,0.2852,0
MET002675,CUST01794,20221201,2022-12-01,5,1,376.04,3204.99,6,3,4,0.1893,1
MET002676,CUST00165,20220901,2022-09-01,2,0,397.72,4472.08,1,1,19,0.6502,1
MET002677,CUST04282,20230901,2023-09-01,1,3,1814.02,19680.67,6,2,27,0.8912,1
MET002678,CUST04872,20230901,2023-09-01,5,4,899.63,8989.45,1,3,15,0.6798,1
MET002679,CUST04209,20240501,2024-05-01,4,2,386.02,21300.7,4,4,24,0.2975,0
MET002680,CUST01967,20221101,2022-11-01,3,5,1171.99,6197.45,3,1,9,0.5758,1
MET002681,CUST00941,20220701,2022-07-01,4,3,189.46,3164.53,4,4,15,0.9815,0
MET002682,CUST04755,20221201,2022-12-01,2,2,105.14,2584.65,7,2,12,0.7711,1
MET002683,CUST00010,20230701,2023-07-01,1,4,445.25,3035.26,6,4,6,0.3829,0
MET002684,CUST03749,20220701,2022-07-01,1,2,195.66,3077.76,8,5,22,0.4037,1
MET002685,CUST00942,20240601,2024-06-01,5,0,454.86,2360.26,2,1,17,0.5666,1
MET002686,CUST00891,20230301,2023-03-01,4,1,492.01,15665.53,7,3,23,0.749,1
MET002687,CUST04835,20230401,2023-04-01,2,5,355.03,5480.07,4,1,6,0.9629,0
MET002688,CUST03559,20220801,2022-08-01,5,1,1260.71,15220.33,1,1,17,0.3497,1
MET002689,CUST02245,20230401,2023-04-01,4,1,494.32,3461.57,10,3,0,0.332,1
MET002690,CUST03094,20231001,2023-10-01,6,1,1754.02,31129.28,6,2,27,0.5549,1
MET002691,CUST01086,20230601,2023-06-01,1,5,406.24,2829.6,6,0,18,0.7317,1
MET002692,CUST04031,20220901,2022-09-01,6,0,491.71,2095.73,8,3,27,0.7005,0
MET002693,CUST00396,20220201,2022-02-01,2,4,372.97,2333.49,6,1,26,0.2096,0
MET002694,CUST01346,20221201,2022-12-01,2,3,242.18,5436.5,5,0,17,0.7927,0
MET002695,CUST02299,20231101,2023-11-01,2,3,446.81,4405.95,2,4,21,0.802,1
MET002696,CUST03265,20220801,2022-08-01,2,1,607.3,7389.87,7,3,24,0.9342,0
MET002697,CUST03380,20230501,2023-05-01,3,5,371.43,4559.47,6,3,3,0.9135,0
MET002698,CUST01014,20231001,2023-10-01,6,5,665.46,20784.4,6,3,15,0.6942,1
MET002699,CUST04423,20230101,2023-01-01,2,2,1377.06,15707.11,6,1,21,0.2708,0
MET002700,CUST01998,20240101,2024-01-01,4,3,3456.07,23377.45,1,4,5,0.2712,0
MET002701,CUST04586,20230901,2023-09-01,1,1,1386.82,18658.86,10,5,22,0.1248,0
MET002702,CUST03467,20230501,2023-05-01,3,3,216.44,6758.53,6,5,18,0.0946,0
MET002703,CUST04432,20230501,2023-05-01,4,5,279.15,3644.99,8,2,28,0.7216,0
MET002704,CUST03059,20240401,2024-04-01,4,0,345.64,6070.53,2,3,30,0.5654,0
MET002705,CUST00469,20231201,2023-12-01,2,3,1018.03,21592.12,8,1,2,0.9032,0
MET002706,CUST00440,20230501,2023-05-01,1,4,707.93,5035.55,10,5,9,0.1498,1
MET002707,CUST04063,20240601,2024-06-01,5,3,1065.94,13575.04,4,1,29,0.6939,0
MET002708,CUST01112,20220801,2022-08-01,3,2,388.94,2152.89,7,0,6,0.6125,1
MET002709,CUST02547,20230901,2023-09-01,2,0,1166.3,14591.78,3,5,21,0.7989,0
MET002710,CUST04124,20240601,2024-06-01,1,0,3514.06,47234.91,5,0,9,0.1604,1
MET002711,CUST01405,20231001,2023-10-01,6,3,322.41,1909.65,9,1,30,0.7836,1
MET002712,CUST03955,20240501,2024-05-01,4,1,485.54,4787.61,6,3,21,0.6146,0
MET002713,CUST03587,20220601,2022-06-01,3,5,1941.2,42720.76,10,1,19,0.4964,0
MET002714,CUST01101,20230501,2023-05-01,6,2,353.54,5028.69,6,5,2,0.011,1
MET002715,CUST03046,20220201,2022-02-01,4,2,143.19,7161.27,7,0,22,0.0053,0
MET002716,CUST01025,20220101,2022-01-01,3,5,261.92,3395.27,8,3,17,0.6003,0
MET002717,CUST03124,20230101,2023-01-01,3,4,829.25,17244.66,6,5,28,0.1198,1
MET002718,CUST04187,20230701,2023-07-01,1,5,1335.11,15523.59,2,1,15,0.8334,0
MET002719,CUST03840,20230101,2023-01-01,5,3,232.57,5244.56,5,0,27,0.9812,1
MET002720,CUST02411,20230701,2023-07-01,5,1,255.3,6202.41,3,4,19,0.0046,0
MET002721,CUST01442,20230201,2023-02-01,2,2,184.52,5819.38,7,0,2,0.9523,0
MET002722,CUST01131,20240601,2024-06-01,2,2,467.7,6561.37,1,0,19,0.6228,0
MET002723,CUST04976,20220301,2022-03-01,3,0,186.08,2755.54,3,4,29,0.9758,0
MET002724,CUST01131,20230101,2023-01-01,6,3,280.56,4385.28,3,0,16,0.2012,1
MET002725,CUST00661,20220901,2022-09-01,6,2,277.77,4129.3,4,5,9,0.2711,1
MET002726,CUST04169,20220501,2022-05-01,3,3,135.28,6884.74,5,4,18,0.5341,0
MET002727,CUST04055,20220401,2022-04-01,1,1,746.36,11801.58,5,1,29,0.0176,0
MET002728,CUST00196,20230101,2023-01-01,1,5,607.31,17920.83,9,2,5,0.4739,0
MET002729,CUST04775,20231101,2023-11-01,2,1,1377.18,7445.18,10,4,17,0.2659,1
MET002730,CUST02964,20220501,2022-05-01,6,4,281.16,4295.43,2,0,12,0.9257,0
MET002731,CUST03242,20230401,2023-04-01,5,1,377.31,13732.36,8,0,18,0.2756,0
MET002732,CUST02874,20231101,2023-11-01,5,0,3087.55,13069.49,5,0,29,0.0391,1
MET002733,CUST01523,20230801,2023-08-01,4,4,598.92,19404.11,1,5,16,0.944,0
MET002734,CUST01659,20220901,2022-09-01,2,2,135.39,5731.31,5,0,0,0.9292,1
MET002735,CUST00622,20230901,2023-09-01,1,2,2129.75,14689.41,5,2,30,0.1388,1
MET002736,CUST04558,20220801,2022-08-01,2,1,423.26,6202.18,1,1,21,0.024,0
MET002737,CUST00043,20221001,2022-10-01,4,3,293.03,3154.33,1,3,25,0.5102,1
MET002738,CUST00720,20220101,2022-01-01,4,3,272.49,3151.32,10,0,7,0.6172,0
MET002739,CUST04599,20240401,2024-04-01,3,5,258.72,3568.03,4,5,14,0.2268,0
MET002740,CUST03606,20230701,2023-07-01,6,4,140.68,4525.8,4,1,2,0.7176,1
MET002741,CUST01568,20230301,2023-03-01,1,3,486.47,6474.45,1,1,13,0.8791,0
MET002742,CUST01452,20231001,2023-10-01,1,4,1689.58,50722.91,9,2,15,0.2225,1
MET002743,CUST04348,20240201,2024-02-01,6,0,3212.08,31887.11,6,1,19,0.1278,0
MET002744,CUST01062,20220501,2022-05-01,5,2,315.46,2867.41,5,4,11,0.3057,0
MET002745,CUST03997,20220701,2022-07-01,6,5,394.28,6886.49,4,5,10,0.5963,1
MET002746,CUST03405,20231201,2023-12-01,2,5,384.65,2205.29,4,4,6,0.5416,0
MET002747,CUST01361,20231201,2023-12-01,3,2,230.03,2916.47,4,5,12,0.7879,1
MET002748,CUST03101,20240401,2024-04-01,2,4,1384.24,5049.35,8,1,5,0.8658,1
MET002749,CUST00978,20220401,2022-04-01,4,2,316.66,2363.06,1,4,16,0.8752,0
MET002750,CUST01667,20220201,2022-02-01,6,3,197.67,3930.0,6,4,7,0.0691,1
MET002751,CUST01886,20231101,2023-11-01,1,4,1702.16,19684.4,5,2,26,0.0483,0
MET002752,CUST02977,20230201,2023-02-01,3,3,1330.78,29929.92,1,2,18,0.2042,0
MET002753,CUST00151,20230701,2023-07-01,3,1,388.52,5954.74,3,2,25,0.6118,0
MET002754,CUST01776,20230501,2023-05-01,6,3,448.83,4205.71,1,3,29,0.483,1
MET002755,CUST01959,20230901,2023-09-01,1,4,833.22,7303.37,4,4,0,0.7705,0
MET002756,CUST04183,20230801,2023-08-01,3,3,474.48,2081.44,6,5,12,0.0574,0
MET002757,CUST03952,20220201,2022-02-01,2,1,1110.81,16495.27,8,0,25,0.1391,0
MET002758,CUST01592,20240201,2024-02-01,5,5,235.79,2832.33,5,2,18,0.4238,0
MET002759,CUST03354,20220901,2022-09-01,2,3,798.52,10162.68,5,3,29,0.5689,0
MET002760,CUST00164,20230301,2023-03-01,6,4,431.91,5804.45,10,5,26,0.0092,0
MET002761,CUST01929,20221201,2022-12-01,3,1,492.59,17497.42,6,4,3,0.7658,0
MET002762,CUST01063,20220201,2022-02-01,5,1,319.53,3300.33,2,1,4,0.932,1
MET002763,CUST04919,20220401,2022-04-01,2,3,278.82,2882.64,7,0,16,0.6858,0
MET002764,CUST04095,20220201,2022-02-01,5,4,1492.06,19046.74,6,0,3,0.4918,1
MET002765,CUST03557,20240201,2024-02-01,5,3,290.07,4812.71,5,1,26,0.773,1
MET002766,CUST02397,20231101,2023-11-01,5,0,112.92,4011.96,9,5,19,0.856,0
MET002767,CUST00164,20230601,2023-06-01,2,5,238.19,4285.23,2,0,11,0.74,1
MET002768,CUST00943,20240601,2024-06-01,1,0,486.92,1926.24,6,0,26,0.5386,0
MET002769,CUST00805,20220201,2022-02-01,4,0,260.48,6432.56,1,0,16,0.8434,1
MET002770,CUST00977,20230701,2023-07-01,4,3,447.13,1847.38,7,0,9,0.4202,0
MET002771,CUST04788,20220401,2022-04-01,6,4,151.13,5974.16,2,1,4,0.3753,1
MET002772,CUST00622,20221101,2022-11-01,6,5,3471.71,13994.64,5,5,22,0.1246,0
